department,id,alter_id,name,credit,teacher2,capacity,capacity_graduate,time,restrict,character,grade,second_choose,exprement,retry,choose_or_not,group
苏世民…,80970061,0,财务报告与分析,1,Jake Cohen,0,60,"1-4(4-5周),1-3(4-5周),3-4(…",优先:苏世民书…,全外文授课,,否,,否,否,
苏世民…,80970072,0,国际商业与发展战略,2,GOLOMBIEWSKI…,0,35,"2-3(6-9,11-13周),4-3(6-9,1…",优先:苏世民书…,全外文授课,,否,,否,否,
苏世民…,80970082,0,私人市场投资,2,孟宇,0,68,"1-6(1-5周),3-6(1-5周)",限:苏世民书院…,全外文授课,,否,,否,否,
苏世民…,80974002,0,中国政治制度,2,孟天广,0,75,"1-2(1-5周),3-2(1-5周)",优先:苏世民书…,全外文授课,,否,,否,否,
苏世民…,80974082,0,全球卫生政策,2,Joan Kaufman,0,30,"2-2(1-5周),4-2(1-5周)",优先:苏世民书…,全外文授课,,否,,否,否,
苏世民…,80974111,0,非营利组织战略规划,1,Michael M. Kaiser,0,40,"3-4(6,13周),3-3(6,13周),1-…",优先:苏世民书…,全外文授课,,否,,否,否,
苏世民…,80974122,0,公共战略管理,2,Zeger van der Wal,0,25,"4-5(1-5周),4-4(1-5周),2-5(…",优先:苏世民书…,全外文授课,,否,,否,否,
苏世民…,80974141,0,双融战略管理,1,Ming-Jer Chen,0,25,"1-4(4-5周),1-3(4-5周),3-4(…",优先:苏世民书…,全外文授课,,否,,否,否,
苏世民…,80974152,0,政治发展分析比较,2,Samuel L. Popkin,0,15,"2-3(1-5周),4-4(1-5周),4-3(…",优先:苏世民书…,全外文授课,,否,,否,否,
苏世民…,80977042,0,发展中国家政治经济学分析,2,Barbara B. Stalli…,0,50,"1-2(6-9,11-13周),3-2(6-9,1…",优先:苏世民书…,全外文授课,,否,,否,否,
苏世民…,80977062,0,世界政治中的区域与区域主义,2,Amitav Acharya,0,35,"4-4(6-9,11-13周),2-4(6-9,1…",优先:苏世民书…,全外文授课,,否,,否,否,
苏世民…,80977092,0,权力转移：通过历史了解全球变化,2,Odd Arne Westad,0,60,"2-3(1-5周),4-4(1-5周),4-3(…",优先:苏世民…,全外文授课,,否,,否,否,
苏世民…,80977102,0,国际科学技术政策导论,2,薛澜,0,60,"2-2(6-9,11-13周),4-2(6-9,1…",优先:…,全外文授课,,否,,否,否,
苏世民…,80977122,0,全球传播中地缘政治的变化研究,2,Daya Kishan Th…,0,35,"1-3(6-9,11-13周),3-3(6-9,1…",优先:…,全外文授课,,否,,否,否,
核研院,81010052,0,资源管理与可持续发展前沿专题,2,张希良,0,30,"4-2(前八周),4-1(前八周)",,,,否,,否,否,
核研院,81010093,0,可持续发展与应对气候变化,3,滕飞,0,20,"1-2(2-13周),1-1(2-13周)",中法…,全外文授课,,否,,否,否,
核研院,81010113,0,能源系统分析概论,3,赵秀生,0,20,"3-2(2-13周),3-1(2-13周)",中法…,全外文授课,,否,,否,否,
核研院,81010123,0,资源经济学及应用,3,鲁传一,0,20,"5-2(2-13周),5-1(2-13周)",中法…,全外文授课,,否,,否,否,
核研院,81010152,0,先进核燃料与材料,2,刘荣正,0,40,5-3(全周),,,,否,,否,否,
核研院,81010172,0,核反应堆热工设计,2,解衡,0,30,2-2(全周),,,,否,,否,否,
核研院,81010202,0,高温气冷堆技术,2,李富,0,50,2-3(全周),优先:…,全外文授课,,否,,否,否,
微纳电…,81020022,0,微处理器结构及设计,2,李树国,0,50,5-4(全周),优先:…,,,否,,否,否,
